StateFIPS,State,Year,Sex,Value
34,New Jersey,2013,Female,29.7
34,New Jersey,2014,Male,10.2
34,New Jersey,2014,Female,28.3
34,New Jersey,2015,Male,9.5
34,New Jersey,2015,Female,28.6
34,New Jersey,2016,Male,10.4
34,New Jersey,2016,Female,29.4
34,New Jersey,2017,Male,9.3
34,New Jersey,2017,Female,26.3
34,New Jersey,2018,Male,8.8
34,New Jersey,2018,Female,26.7
34,New Jersey,2019,Male,9.6
34,New Jersey,2019,Female,25.7
34,New Jersey,2020,Male,7.6
34,New Jersey,2020,Female,19.9
35,New Mexico,2011,Male,7.1
35,New Mexico,2011,Female,21.1
35,New Mexico,2012,Male,7.2
35,New Mexico,2012,Female,23.0
35,New Mexico,2013,Male,7.8
35,New Mexico,2013,Female,24.3
35,New Mexico,2014,Male,7.5
35,New Mexico,2014,Female,25.7
35,New Mexico,2015,Male,8.7
35,New Mexico,2015,Female,24.7
35,New Mexico,2016,Male,6.5
35,New Mexico,2016,Female,23.0
35,New Mexico,2017,Male,8.5
35,New Mexico,2017,Female,21.3
35,New Mexico,2018,Male,8.4
35,New Mexico,2018,Female,22.3
35,New Mexico,2019,Male,10.5
35,New Mexico,2019,Female,23.5
35,New Mexico,2020,Male,6.6
35,New Mexico,2020,Female,18.6
36,New York,2011,Male,9.7
36,New York,2011,Female,27.4
36,New York,2012,Male,9.7
36,New York,2012,Female,28.6
36,New York,2013,Male,10.8
36,New York,2013,Female,30.2
36,New York,2014,Male,10.7
36,New York,2014,Female,29.9
36,New York,2015,Male,10.6
36,New York,2015,Female,30.2
36,New York,2016,Male,10.1
36,New York,2016,Female,28.4
36,New York,2017,Male,9.9
36,New York,2017,Female,26.9
36,New York,2018,Male,10.2
36,New York,2018,Female,26.0
36,New York,2019,Male,11.0
36,New York,2019,Female,28.3
36,New York,2020,Male,8.9
36,New York,2020,Female,22.1
37,North Carolina,2011,Male,6.2
37,North Carolina,2011,Female,18.6
37,North Carolina,2012,Male,6.9
37,North Carolina,2012,Female,18.6
37,North Carolina,2013,Male,7.2
37,North Carolina,2013,Female,19.2
37,North Carolina,2014,Male,6.4
37,North Carolina,2014,Female,18.7
37,North Carolina,2015,Male,6.9
37,North Carolina,2015,Female,19.1
37,North Carolina,2016,Male,6.6
37,North Carolina,2016,Female,18.0
37,North Carolina,2017,Male,5.4
37,North Carolina,2017,Female,16.6
37,North Carolina,2018,Male,5.6
37,North Carolina,2018,Female,17.2
37,North Carolina,2019,Male,5.5
37,North Carolina,2019,Female,15.8
37,North Carolina,2020,Male,5.4
37,North Carolina,2020,Female,14.7
38,North Dakota,2011,Male,5.9
38,North Dakota,2011,Female,23.1
38,North Dakota,2012,Male,11.8
38,North Dakota,2012,Female,25.5
38,North Dakota,2013,Male,8.6
38,North Dakota,2013,Female,27.2
38,North Dakota,2014,Male,8.9
38,North Dakota,2014,Female,33.3
38,North Dakota,2015,Male,6.4
38,North Dakota,2015,Female,28.8
38,North Dakota,2016,Male,10.1
38,North Dakota,2016,Female,24.8
38,North Dakota,2017,Male,9.0
38,North Dakota,2017,Female,25.6
38,North Dakota,2018,Male,9.4
38,North Dakota,2018,Female,22.7
38,North Dakota,2019,Male,10.5
38,North Dakota,2019,Female,29.8
38,North Dakota,2020,Male,9.0
38,North Dakota,2020,Female,19.6
39,Ohio,2011,Male,6.9
39,Ohio,2011,Female,21.4
39,Ohio,2012,Male,6.3
39,Ohio,2012,Female,21.9
39,Ohio,2013,Male,6.9
39,Ohio,2013,Female,23.4
39,Ohio,2014,Male,7.7
39,Ohio,2014,Female,22.9
39,Ohio,2015,Male,7.6
39,Ohio,2015,Female,22.7
39,Ohio,2016,Male,7.6
39,Ohio,2016,Female,23.6
39,Ohio,2017,Male,7.4
39,Ohio,2017,Female,22.3
39,Ohio,2018,Male,8.0
39,Ohio,2018,Female,22.0
39,Ohio,2019,Male,7.4
39,Ohio,2019,Female,22.3
39,Ohio,2020,Male,6.9
39,Ohio,2020,Female,19.0
40,Oklahoma,2011,Male,5.3
40,Oklahoma,2011,Female,14.7
40,Oklahoma,2012,Male,6.4
40,Oklahoma,2012,Female,18.4
40,Oklahoma,2013,Male,6.4
40,Oklahoma,2013,Female,20.2
40,Oklahoma,2014,Male,6.6
40,Oklahoma,2014,Female,19.5
40,Oklahoma,2015,Male,6.1
40,Oklahoma,2015,Female,21.1
40,Oklahoma,2016,Male,6.9
40,Oklahoma,2016,Female,18.6
40,Oklahoma,2017,Male,6.7
40,Oklahoma,2017,Female,18.3
40,Oklahoma,2018,Male,5.5
40,Oklahoma,2018,Female,17.5
40,Oklahoma,2019,Male,7.2
40,Oklahoma,2019,Female,18.7
40,Oklahoma,2020,Male,6.9
40,Oklahoma,2020,Female,16.6
41,Oregon,2011,Male,8.0
41,Oregon,2011,Female,19.8
41,Oregon,2012,Male,6.5
41,Oregon,2012,Female,19.2
41,Oregon,2013,Male,7.1
41,Oregon,2013,Female,22.1
41,Oregon,2014,Male,7.5
41,Oregon,2014,Female,20.2
41,Oregon,2015,Male,7.3
41,Oregon,2015,Female,21.4
41,Oregon,2016,Male,7.8
41,Oregon,2016,Female,20.2
41,Oregon,2017,Male,6.3
41,Oregon,2017,Female,19.0
41,Oregon,2018,Male,7.1
41,Oregon,2018,Female,19.5
41,Oregon,2019,Male,6.4
41,Oregon,2019,Female,19.6
41,Oregon,2020,Male,5.9
41,Oregon,2020,Female,15.1
42,Pennsylvania,2011,Male,10.3
42,Pennsylvania,2011,Female,31.4
42,Pennsylvania,2012,Male,10.4
42,Pennsylvania,2012,Female,31.4
42,Pennsylvania,2013,Male,10.3
42,Pennsylvania,2013,Female,31.4
42,Pennsylvania,2014,Male,10.1
42,Pennsylvania,2014,Female,29.1
42,Pennsylvania,2015,Male,9.9
42,Pennsylvania,2015,Female,29.1
42,Pennsylvania,2016,Male,10.3
42,Pennsylvania,2016,Female,29.6
42,Pennsylvania,2017,Male,9.3
42,Pennsylvania,2017,Female,26.8
42,Pennsylvania,2018,Male,9.4
42,Pennsylvania,2018,Female,24.8
42,Pennsylvania,2019,Male,9.8
42,Pennsylvania,2019,Female,24.9
42,Pennsylvania,2020,Male,7.7
42,Pennsylvania,2020,Female,20.5
44,Rhode Island,2011,Male,8.5
