StateFIPS,State,Year,Sex,Value
44,Rhode Island,2015,Female,10.7
44,Rhode Island,2016,Male,44.5
44,Rhode Island,2016,Female,11.4
44,Rhode Island,2017,Male,45.0
44,Rhode Island,2017,Female,13.3
44,Rhode Island,2018,Male,45.6
44,Rhode Island,2018,Female,10.2
44,Rhode Island,2019,Male,46.4
44,Rhode Island,2019,Female,11.8
44,Rhode Island,2020,Male,33.4
44,Rhode Island,2020,Female,10.4
45,South Carolina,2011,Male,34.5
45,South Carolina,2011,Female,8.4
45,South Carolina,2012,Male,35.2
45,South Carolina,2012,Female,8.5
45,South Carolina,2013,Male,37.5
45,South Carolina,2013,Female,8.6
45,South Carolina,2014,Male,34.6
45,South Carolina,2014,Female,8.2
45,South Carolina,2015,Male,33.6
45,South Carolina,2015,Female,8.8
45,South Carolina,2016,Male,29.5
45,South Carolina,2016,Female,8.0
45,South Carolina,2017,Male,30.1
45,South Carolina,2017,Female,8.4
45,South Carolina,2018,Male,28.7
45,South Carolina,2018,Female,7.3
45,South Carolina,2019,Male,28.5
45,South Carolina,2019,Female,7.0
45,South Carolina,2020,Male,27.8
45,South Carolina,2020,Female,6.8
46,South Dakota,2011,Male,41.6
46,South Dakota,2011,Female,10.6
