StateFIPS,State,Year,Sex,Value
41,Oregon,2018,Female,10.11
41,Oregon,2019,Male,23.15
41,Oregon,2019,Female,10.6
41,Oregon,2020,Male,19.21
41,Oregon,2020,Female,10.15
42,Pennsylvania,2011,Male,23.18
42,Pennsylvania,2011,Female,11.33
42,Pennsylvania,2012,Male,23.02
42,Pennsylvania,2012,Female,11.84
42,Pennsylvania,2013,Male,23.35
42,Pennsylvania,2013,Female,12.84
42,Pennsylvania,2014,Male,23.93
42,Pennsylvania,2014,Female,12.15
42,Pennsylvania,2015,Male,24.74
42,Pennsylvania,2015,Female,12.27
42,Pennsylvania,2016,Male,24.97
42,Pennsylvania,2016,Female,12.41
42,Pennsylvania,2017,Male,25.47
42,Pennsylvania,2017,Female,12.48
42,Pennsylvania,2018,Male,23.01
42,Pennsylvania,2018,Female,11.37
42,Pennsylvania,2019,Male,23.78
42,Pennsylvania,2019,Female,12.06
42,Pennsylvania,2020,Male,21.66
42,Pennsylvania,2020,Female,9.77
44,Rhode Island,2011,Male,23.4
44,Rhode Island,2011,Female,11.01
44,Rhode Island,2012,Male,23.44
44,Rhode Island,2012,Female,12.82
44,Rhode Island,2013,Male,23.51
44,Rhode Island,2013,Female,14.93
44,Rhode Island,2014,Male,22.55
44,Rhode Island,2014,Female,11.64
44,Rhode Island,2015,Male,22.09
44,Rhode Island,2015,Female,12.05
44,Rhode Island,2016,Male,23.23
44,Rhode Island,2016,Female,12.13
44,Rhode Island,2017,Male,19.62
44,Rhode Island,2017,Female,11.05
44,Rhode Island,2018,Male,25.19
44,Rhode Island,2018,Female,10.04
44,Rhode Island,2019,Male,24.5
44,Rhode Island,2019,Female,13.12
44,Rhode Island,2020,Male,22.4
44,Rhode Island,2020,Female,10.06
45,South Carolina,2011,Male,21.73
45,South Carolina,2011,Female,11.4
45,South Carolina,2012,Male,23.25
45,South Carolina,2012,Female,12.98
45,South Carolina,2013,Male,23.71
45,South Carolina,2013,Female,10.35
45,South Carolina,2014,Male,24.41
45,South Carolina,2014,Female,12.91
45,South Carolina,2015,Male,26.03
45,South Carolina,2015,Female,11.8
45,South Carolina,2016,Male,24.95
45,South Carolina,2016,Female,12.96
45,South Carolina,2017,Male,23.11
45,South Carolina,2017,Female,12.6
45,South Carolina,2018,Male,25.57
45,South Carolina,2018,Female,12.02
45,South Carolina,2019,Male,23.55
45,South Carolina,2019,Female,12.45
45,South Carolina,2020,Male,22.68
45,South Carolina,2020,Female,10.28
46,South Dakota,2011,Male,18.94
46,South Dakota,2011,Female,12.83
