"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"31","Nebraska","2018","17.7","",,"Female"
"31","Nebraska","2019","25.2","",,"Male"
"31","Nebraska","2019","15.7","",,"Female"
"31","Nebraska","2020","20.0","",,"Male"
"31","Nebraska","2020","12.8","",,"Female"
"32","Nevada","2011","19.4","",,"Male"
"32","Nevada","2011","14.9","",,"Female"
"32","Nevada","2012","18.2","",,"Male"
"32","Nevada","2012","14.1","",,"Female"
"32","Nevada","2013","18.7","",,"Male"
"32","Nevada","2013","13.6","",,"Female"
"32","Nevada","2014","16.7","",,"Male"
"32","Nevada","2014","13.0","",,"Female"
"32","Nevada","2015","17.9","",,"Male"
"32","Nevada","2015","12.2","",,"Female"
"32","Nevada","2016","18.6","",,"Male"
"32","Nevada","2016","13.4","",,"Female"
"32","Nevada","2017","20.2","",,"Male"
"32","Nevada","2017","13.6","",,"Female"
"32","Nevada","2018","17.3","",,"Male"
"32","Nevada","2018","11.0","",,"Female"
"32","Nevada","2019","15.7","",,"Male"
"32","Nevada","2019","11.1","",,"Female"
"33","New Hampshire","2011","24.7","",,"Male"
"33","New Hampshire","2011","19.2","",,"Female"
"33","New Hampshire","2012","25.6","",,"Male"
"33","New Hampshire","2012","18.5","",,"Female"
"33","New Hampshire","2013","26.8","",,"Male"
"33","New Hampshire","2013","16.1","",,"Female"
"33","New Hampshire","2014","23.4","",,"Male"
"33","New Hampshire","2014","16.2","",,"Female"
"33","New Hampshire","2015","24.1","",,"Male"
"33","New Hampshire","2015","17.3","",,"Female"
"33","New Hampshire","2016","29.4","",,"Male"
"33","New Hampshire","2016","19.7","",,"Female"
"33","New Hampshire","2017","24.5","",,"Male"
"33","New Hampshire","2017","17.4","",,"Female"
"33","New Hampshire","2018","23.5","",,"Male"
"33","New Hampshire","2018","17.0","",,"Female"
"33","New Hampshire","2019","25.6","",,"Male"
"33","New Hampshire","2019","19.9","",,"Female"
"33","New Hampshire","2020","22.5","",,"Male"
"33","New Hampshire","2020","15.0","",,"Female"
"34","New Jersey","2011","25.5","",,"Male"
"34","New Jersey","2011","18.7","",,"Female"
"34","New Jersey","2012","26.6","",,"Male"
"34","New Jersey","2012","17.5","",,"Female"
"34","New Jersey","2013","25.8","",,"Male"
