"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"23","Maine","2015","8.1","",,"Male"
"23","Maine","2015","22.9","",,"Female"
"23","Maine","2016","9.7","",,"Male"
"23","Maine","2016","20.1","",,"Female"
"23","Maine","2017","8.0","",,"Male"
"23","Maine","2017","19.6","",,"Female"
"23","Maine","2018","7.4","",,"Male"
"23","Maine","2018","17.8","",,"Female"
"23","Maine","2019","8.0","",,"Male"
"23","Maine","2019","24.0","",,"Female"
"23","Maine","2020","6.9","",,"Male"
"23","Maine","2020","19.5","",,"Female"
"24","Maryland","2011","7.1","",,"Male"
"24","Maryland","2011","20.5","",,"Female"
"24","Maryland","2012","8.0","",,"Male"
"24","Maryland","2012","24.2","",,"Female"
"24","Maryland","2013","7.8","",,"Male"
"24","Maryland","2013","24.0","",,"Female"
"24","Maryland","2014","7.3","",,"Male"
"24","Maryland","2014","21.4","",,"Female"
"24","Maryland","2015","6.6","",,"Male"
"24","Maryland","2015","21.7","",,"Female"
"24","Maryland","2016","7.6","",,"Male"
"24","Maryland","2016","20.3","",,"Female"
"24","Maryland","2017","6.4","",,"Male"
"24","Maryland","2017","18.4","",,"Female"
"24","Maryland","2018","6.3","",,"Male"
"24","Maryland","2018","19.8","",,"Female"
"24","Maryland","2019","6.7","",,"Male"
"24","Maryland","2019","18.2","",,"Female"
"24","Maryland","2020","5.6","",,"Male"
"24","Maryland","2020","15.4","",,"Female"
"25","Massachusetts","2011","10.8","",,"Male"
"25","Massachusetts","2011","30.7","",,"Female"
"25","Massachusetts","2012","10.4","",,"Male"
"25","Massachusetts","2012","29.6","",,"Female"
"25","Massachusetts","2013","9.3","",,"Male"
"25","Massachusetts","2013","27.0","",,"Female"
"25","Massachusetts","2014","11.5","",,"Male"
"25","Massachusetts","2014","31.2","",,"Female"
"25","Massachusetts","2015","11.5","",,"Male"
"25","Massachusetts","2015","29.2","",,"Female"
"25","Massachusetts","2016","10.4","",,"Male"
"25","Massachusetts","2016","27.3","",,"Female"
"25","Massachusetts","2017","9.6","",,"Male"
"25","Massachusetts","2017","25.0","",,"Female"
"25","Massachusetts","2018","9.8","",,"Male"
"25","Massachusetts","2018","25.1","",,"Female"
"25","Massachusetts","2019","8.9","",,"Male"
"25","Massachusetts","2019","22.9","",,"Female"
"25","Massachusetts","2020","7.6","",,"Male"
"25","Massachusetts","2020","18.9","",,"Female"
"26","Michigan","2011","6.2","",,"Male"
"26","Michigan","2011","19.9","",,"Female"
"26","Michigan","2012","6.8","",,"Male"
"26","Michigan","2012","20.3","",,"Female"
"26","Michigan","2013","7.5","",,"Male"
"26","Michigan","2013","20.9","",,"Female"
"26","Michigan","2014","6.7","",,"Male"
"26","Michigan","2014","20.3","",,"Female"
"26","Michigan","2015","6.5","",,"Male"
"26","Michigan","2015","20.7","",,"Female"
"26","Michigan","2016","7.2","",,"Male"
"26","Michigan","2016","20.6","",,"Female"
"26","Michigan","2017","6.2","",,"Male"
"26","Michigan","2017","17.5","",,"Female"
"26","Michigan","2018","5.7","",,"Male"
"26","Michigan","2018","17.0","",,"Female"
"26","Michigan","2019","6.7","",,"Male"
"26","Michigan","2019","17.1","",,"Female"
"26","Michigan","2020","5.6","",,"Male"
"26","Michigan","2020","15.3","",,"Female"
"27","Minnesota","2011","6.2","",,"Male"
"27","Minnesota","2011","18.8","",,"Female"
"27","Minnesota","2012","7.2","",,"Male"
"27","Minnesota","2012","19.8","",,"Female"
"27","Minnesota","2013","6.8","",,"Male"
"27","Minnesota","2013","20.4","",,"Female"
"27","Minnesota","2014","7.1","",,"Male"
"27","Minnesota","2014","20.9","",,"Female"
"27","Minnesota","2015","7.4","",,"Male"
"27","Minnesota","2015","18.8","",,"Female"
"27","Minnesota","2016","7.0","",,"Male"
"27","Minnesota","2016","18.7","",,"Female"
"27","Minnesota","2017","7.0","",,"Male"
"27","Minnesota","2017","17.6","",,"Female"
"27","Minnesota","2018","7.3","",,"Male"
"27","Minnesota","2018","18.3","",,"Female"
"27","Minnesota","2019","8.0","",,"Male"
"27","Minnesota","2019","17.8","",,"Female"
"27","Minnesota","2020","6.5","",,"Male"
"27","Minnesota","2020","15.6","",,"Female"
"28","Mississippi","2011","5.0","",,"Male"
"28","Mississippi","2011","16.6","",,"Female"
"28","Mississippi","2012","5.3","",,"Male"
"28","Mississippi","2012","15.0","",,"Female"
"28","Mississippi","2013","5.9","",,"Male"
"28","Mississippi","2013","17.4","",,"Female"
"28","Mississippi","2014","5.2","",,"Male"
"28","Mississippi","2014","15.7","",,"Female"
"28","Mississippi","2015","5.8","",,"Male"
"28","Mississippi","2015","16.6","",,"Female"
"28","Mississippi","2016","4.8","",,"Male"
"28","Mississippi","2016","16.2","",,"Female"
"28","Mississippi","2017","4.7","",,"Male"
"28","Mississippi","2017","13.0","",,"Female"
"28","Mississippi","2018","4.9","",,"Male"
"28","Mississippi","2018","12.8","",,"Female"
"28","Mississippi","2019","4.5","",,"Male"
