"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"33","New Hampshire","2017","46.1","",,"Male"
"33","New Hampshire","2017","12.8","",,"Female"
"33","New Hampshire","2018","45.9","",,"Male"
"33","New Hampshire","2018","12.3","",,"Female"
"33","New Hampshire","2019","40.6","",,"Male"
"33","New Hampshire","2019","11.8","",,"Female"
"33","New Hampshire","2020","37.8","",,"Male"
"33","New Hampshire","2020","12.3","",,"Female"
"34","New Jersey","2011","41.8","",,"Male"
"34","New Jersey","2011","10.6","",,"Female"
"34","New Jersey","2012","42.6","",,"Male"
"34","New Jersey","2012","11.1","",,"Female"
"34","New Jersey","2013","41.9","",,"Male"
"34","New Jersey","2013","10.5","",,"Female"
"34","New Jersey","2014","41.0","",,"Male"
"34","New Jersey","2014","9.8","",,"Female"
"34","New Jersey","2015","41.3","",,"Male"
"34","New Jersey","2015","10.7","",,"Female"
"34","New Jersey","2016","38.6","",,"Male"
"34","New Jersey","2016","10.6","",,"Female"
"34","New Jersey","2017","39.8","",,"Male"
"34","New Jersey","2017","10.8","",,"Female"
"34","New Jersey","2018","38.6","",,"Male"
"34","New Jersey","2018","10.4","",,"Female"
"34","New Jersey","2019","36.5","",,"Male"
"34","New Jersey","2019","9.9","",,"Female"
"34","New Jersey","2020","36.2","",,"Male"
"34","New Jersey","2020","8.9","",,"Female"
"35","New Mexico","2011","24.8","",,"Male"
"35","New Mexico","2011","5.2","",,"Female"
"35","New Mexico","2012","27.9","",,"Male"
"35","New Mexico","2012","6.6","",,"Female"
"35","New Mexico","2013","23.8","",,"Male"
"35","New Mexico","2013","6.2","",,"Female"
"35","New Mexico","2014","28.7","",,"Male"
"35","New Mexico","2014","7.5","",,"Female"
"35","New Mexico","2015","27.1","",,"Male"
"35","New Mexico","2015","7.1","",,"Female"
"35","New Mexico","2016","24.0","",,"Male"
"35","New Mexico","2016","6.3","",,"Female"
"35","New Mexico","2017","22.4","",,"Male"
"35","New Mexico","2017","7.1","",,"Female"
"35","New Mexico","2018","20.7","",,"Male"
"35","New Mexico","2018","5.9","",,"Female"
"35","New Mexico","2019","22.3","",,"Male"
"35","New Mexico","2019","6.5","",,"Female"
"35","New Mexico","2020","22.4","",,"Male"
"35","New Mexico","2020","5.9","",,"Female"
"36","New York","2011","42.1","",,"Male"
"36","New York","2011","10.8","",,"Female"
"36","New York","2012","41.6","",,"Male"
"36","New York","2012","10.9","",,"Female"
"36","New York","2013","41.9","",,"Male"
"36","New York","2013","10.8","",,"Female"
"36","New York","2014","40.2","",,"Male"
