"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"34","New Jersey","2012","38.49","",,"Female"
"34","New Jersey","2013","48.20","",,"Male"
"34","New Jersey","2013","36.59","",,"Female"
"34","New Jersey","2014","47.64","",,"Male"
"34","New Jersey","2014","37.06","",,"Female"
"34","New Jersey","2015","48.92","",,"Male"
"34","New Jersey","2015","35.18","",,"Female"
"34","New Jersey","2016","46.51","",,"Male"
"34","New Jersey","2016","36.35","",,"Female"
"34","New Jersey","2017","45.72","",,"Male"
"34","New Jersey","2017","35.38","",,"Female"
"34","New Jersey","2018","42.43","",,"Male"
"34","New Jersey","2018","33.94","",,"Female"
"34","New Jersey","2019","47.01","",,"Male"
"34","New Jersey","2019","34.61","",,"Female"
"34","New Jersey","2020","39.59","",,"Male"
"34","New Jersey","2020","32.75","",,"Female"
"35","New Mexico","2011","42.52","",,"Male"
"35","New Mexico","2011","31.16","",,"Female"
"35","New Mexico","2012","37.93","",,"Male"
"35","New Mexico","2012","29.46","",,"Female"
"35","New Mexico","2013","39.68","",,"Male"
"35","New Mexico","2013","27.73","",,"Female"
"35","New Mexico","2014","38.73","",,"Male"
"35","New Mexico","2014","28.67","",,"Female"
"35","New Mexico","2015","36.58","",,"Male"
"35","New Mexico","2015","30.83","",,"Female"
"35","New Mexico","2016","39.84","",,"Male"
"35","New Mexico","2016","31.23","",,"Female"
"35","New Mexico","2017","36.83","",,"Male"
"35","New Mexico","2017","31.23","",,"Female"
"35","New Mexico","2018","40.44","",,"Male"
"35","New Mexico","2018","29.35","",,"Female"
"35","New Mexico","2019","38.24","",,"Male"
"35","New Mexico","2019","26.78","",,"Female"
"35","New Mexico","2020","36.47","",,"Male"
"35","New Mexico","2020","26.00","",,"Female"
"36","New York","2011","47.99","",,"Male"
"36","New York","2011","37.18","",,"Female"
"36","New York","2012","46.21","",,"Male"
"36","New York","2012","34.19","",,"Female"
"36","New York","2013","46.47","",,"Male"
"36","New York","2013","34.95","",,"Female"
"36","New York","2014","45.53","",,"Male"
